strTaxClass,strSppC,strITIScode,strElCode,strGName,strSComNam,strSeasWarn,strGRank,strGRank2,strSRankAL,strSRankAL2,strSRankFL,strSRankFL2,strSRankGA,strSRankGA2,strSRankKY,strSRankKY2,strSRankMS,strSRankMS2,strSRankNC,strSRankNC2,strSRankSC,strSRankSC2,strSRankTN,strSRankTN2,strSRankVA,strSRankVA2,strSProtAL,strSProtFL,strSProtGA,strSProtKY,strSProtMS,strSProtNC,strSProtSC,strSProtTN,strSProtVA,strSGCNAL,strSGCNFL,strSGCNGA,strSGCNKY,strSGCNMS,strSGCNNC,strSGCNSC,strSGCNTN,strSGCNVA,USESA_CODE
Amphibian,aTHSA,586362,AAAAD05290,"Eurycea guttolineata","Three-lined Salamander",,G5,,S5,,SNR,,S4S5,,S2,S2,S5,,S5,,SNR,,S5,,S4,,,,,T,NGSINM,,,,,0,0,0,1,0,1,0,0,0,
Amphibian,aTISA,173592,AAAAA01140,"Ambystoma tigrinum","Tiger Salamander",,G5,,S3,S3,S3,S3,S3S4,S3S4,S4,,S1,S1,S2,S2,SNR,,S5,,S1,S1,,,,N,,T,,,LE,0,1,0,0,1,1,1,0,1,
Amphibian,aTWAM,173609,AAAAB01010,"Amphiuma means","Two-toed Amphiuma",,G5,,S3,S3,SNR,,S5,,,,S4S5,,S4,,SNR,,,,S4,,,,,,NGSINM,,,,,0,0,0,0,0,0,0,0,0,
Amphibian,aVARS,173657,AAAAD12080,"Plethodon hoffmani","Valley and Ridge Salamander",,G5,,,,,,,,,,,,,,,,,,S4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,
Amphibian,aWCFR,173525,AAABC05070,"Pseudacris triseriata","Western Chorus Frog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,
Amphibian,aWESA,173673,AAAAD12210,"Plethodon websteri","Webster's Salamander",,G3,G3,S3,S3,,,S2,S2,,,S2,S2,,,S2,S2,,,,,,,,,NGSINM,,SE,,,0,0,1,0,1,0,1,0,0,
Amphibian,aWHRS,173674,AAAAD12220,"Plethodon wehrlei","Wehrle's Salamander",,G4,,,,,,,,S1,S1,,,S1,S1,,,S1,S1,S4,,,,,E,,T,,D,,0,0,0,1,0,1,0,1,0,
Amphibian,aWHSA,173666,AAAAD12140,"Plethodon punctatus","White-spotted Salamander",,G3,G3,,,,,,,,,,,,,,,,,S2,S2,,,,,,,,,SC,0,0,0,0,0,0,0,0,1,
Amphibian,aWLSA,173675,AAAAD12230,"Plethodon welleri","Weller's Salamander",,G3,G3,,,,,,,,,,,S2,S2,,,S1,S1,S2,S2,,,,,,SC,,D,SC,0,0,0,0,0,1,0,1,1,
Amphibian,aWOFR,173440,AAABH01200,"Rana sylvatica","Wood Frog",,G5,,S2,S2,,,S4,,S5,,,,S5,,S3,S3,S5,,S5,,,,,N,,,,,,0,0,0,1,0,0,1,0,0,
Amphibian,aWOTO,173476,AAABB01180,"Bufo woodhousii","Woodhouse's Toad",,G5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,
Amphibian,aWSSA,208283,AAAAD12410,"Plethodon cylindraceus","White-spotted slimy salamander",,G5,,,,,,,,,,,,S5?,,SNR,,,,S5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,
Amphibian,aYOSA,173676,AAAAD12240,"Plethodon yonahlossee","Yonahlossee Salamander",,G4,,,,,,,,,,,,S4,,,,S3,S3,S3,S3,,,,,,,,,,0,0,0,0,0,1,0,1,1,
Avian,bABDU,175068,ABNJB10040,"Anas rubripes","American Black Duck",,G5,,"S2B,S5N","S2B,S5N",SNRN,,S3S4,S3S4,S4N,,S2N,S2N,"S3B,S4N","S3B,S4N",SNRN,,S3S4N,S3S4N,S4,,GB,,,N,,,,,,1,0,0,1,1,0,1,0,1,
Avian,bACFL,178339,ABPAE33020,"Empidonax virescens","Acadian Flycatcher","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5B,,SNRB,,S5,,S5B,,S5B,,S5B,,S4,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,1,1,0,
Avian,bALFL,178340,ABPAE33030,"Empidonax alnorum","Alder Flycatcher","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,SNA,,SNA,,SNRN,,SNA,,SNA,,S2B,S2B,SNA,,S1,S1,S1S2B,S1S2B,,,,N,,SR,,,SC,0,0,0,0,0,1,0,1,0,
Avian,bAMBI,174856,ABNGA01020,"Botaurus lentiginosus","American Bittern","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G4,,S3N,S3N,SNRN,,S3?,S3?,SHB,,S3N,S3N,"S1B,S3N","S1B,S3N",SNRN,,S1,S1,"S1B,S2N","S1B,S2N",,,,H,,SR,,,,0,1,0,1,1,1,1,1,1,
Avian,bAMCO,176292,ABNME14020,"Fulica americana","American Coot","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S2B,S5N","S2B,S5N","SNRB,SNRN",,S4,,S1B,S1B,"S5B,S5N",,S5N,,"SHB,SNRN",,S2B,S2B,"S1B,S5N","S1B,S5N",GB,,,E,,,,,,0,0,0,0,0,0,1,0,0,
Avian,bAMCR,179731,ABPAV10010,"Corvus brachyrhynchos","American Crow",,G5,,S5,,SNR,,S5,,"S5B,S5N",,S5B,,"S5B,S5N",,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bAMGO,179236,ABPBY06110,"Carduelis tristis","American Goldfinch","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5,,SNRN,,S5,,"S5B,S5N",,S5B,,"S5B,S5N",,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bAMKE,175622,ABNKD06020,"Falco sparverius","American Kestrel",,G5,,"S2B,S5N","S2B,S5N","SNRB,SNRN",,S3S4,S3S4,"S5B,S5N",,"S3B,S4S5N","S3B,S4S5N","S3B,S5N","S3B,S5N",S4,,S5,,S4,,,,,N,,"W1,W5",,,,1,0,0,0,0,1,0,0,0,
Avian,bAMOY,176472,ABNNC01010,"Haematopus palliatus","American Oystercatcher","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S1,S1,S2,S2,S2,S2,,,S1,S1,"S3B,S4N","S3B,S4N",SNR,,,,"S3B,S3N","S3B,S3N",SP,SSC,R,,,SC,,,,1,1,1,0,1,1,1,0,1,
Avian,bAMRE,178979,ABPBX06010,"Setophaga ruticilla","American Redstart","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S4B,,S2,S2,S5,,S4S5B,,S5B,,S5B,,SNRB,,S4,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bAMRO,179759,ABPBJ20170,"Turdus migratorius","American Robin","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5,,"SNRB,SNRN",,S5,,"S5B,S5N",,"S5B,S5N",,"S5B,S5N",,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bAMWI,175094,ABNJB10180,"Anas americana","American Wigeon",,G5,,S5N,,SNRN,,S5,,S4N,,S4N,,S5N,,SNRN,,S4N,,SNRN,,GB,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bAMWO,176580,ABNNF19020,"Scolopax minor","American Woodcock","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S3B,S5N","S3B,S5N",SNRN,,S5,,S4S5B,,SNR,,"S4B,S4N",,S4,,S4B,,S5,,GB,,,N,,,,,,1,0,0,1,1,1,1,1,1,
Avian,bANHI,174755,ABNFE01010,"Anhinga anhinga",Anhinga,"Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S3B,S4N","S3B,S4N",SNR,,S5,,SXB,,"S3B,S1N","S3B,S1N",S3B,S3B,"SNRB,SNRN",,S1B,S1B,SNA,,,,,X,,W2,,D,,0,0,0,0,1,1,0,1,0,
Avian,bANNI,177992,ABNTA02030,"Chordeiles gundlachii","Antillean Nighthawk","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G4,,,,S2,S2,,,,,,,SNA,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,
Avian,bBACS,179386,ABPBX91050,"Aimophila aestivalis","Bachman's Sparrow","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G3,G3,S3,S3,S3,S3,S2,S2,S1B,S1B,"S3B,S3S4N","S3B,S3S4N","S3B,S2N","S3B,S2N",S3,S3,S2,S2,S1B,S1B,,,R,E,,SC,,E,LT,1,1,1,1,1,1,1,1,1,
Avian,bBADO,177921,ABNSB12020,"Strix varia","Barred Owl",,G5,,S5,,SNR,,S5,,S5,,S5,,S4,,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bBAEA,175420,ABNKC10010,"Haliaeetus leucocephalus","Bald Eagle","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S3B,S3B,S3,S3,S2,S2,"S2B,S2S3N","S2B,S2S3N","S2B,S2N","S2B,S2N","S3B,S3N","S3B,S3N",S2,S2,S3,S3,"S2S3B,S3N","S2S3B,S3N",SP,,T,T,LE,T,ST,D,LT,0,1,1,1,1,1,1,1,1,
Avian,bBANO,177851,ABNSA01010,"Tyto alba","Barn Owl","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S3,S3,SNR,,S3S4,S3S4,S3,S3,S3,S3,"S3B,S3N","S3B,S3N",S4,,S3,S3,"S3B,S3N","S3B,S3N",,,,S,,SR,,D,SC,0,0,1,1,1,1,1,1,1,
Avian,bBANS,178436,ABPAU08010,"Riparia riparia","Bank Swallow","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,SHB,,SNA,,S3S4,S3S4,S3B,S3B,S1?B,S1?B,S1B,S1B,SNA,,S3,S3,S3B,S3B,,,,S,,SR,,,,0,0,0,1,0,0,0,1,0,
Avian,bBAOR,179083,ABPBXB9190,"Icterus galbula","Baltimore Oriole","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S3B,S3B,SNRN,,S3S4,S3S4,S4S5B,,SNA,,"S3B,S3N","S3B,S3N","SNRB,SNRN",,S4,,S5,,,,,N,,W2,,,,0,0,0,0,0,0,0,0,0,
Avian,bBARS,178448,ABPAU09030,"Hirundo rustica","Barn Swallow","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5B,,SNRB,,S5,,S5B,,S5B,,S5B,,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bBAWW,178844,ABPBX05010,"Mniotilta varia","Black-and-white Warbler","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S5B,S3N","S5B,S3N",SNRN,,S5,,S4S5B,,S5B,,"S5B,S1N","S5B,S1N","SNRB,SNRN",,S4,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,1,
Avian,bBBCU,177834,ABNRB02010,"Coccyzus erythropthalmus","Black-billed Cuckoo","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,SNA,,SNA,,S3?,S3?,S3S4B,S3S4B,SNA,,S2B,S2B,SNA,,S2B,S2B,S4B,,,,,N,,SR,,,,0,0,0,0,0,1,0,0,0,
Avian,bBCCH,554382,ABPAW01010,"Poecile atricapillus","Black-capped Chickadee",,G5,,,,,,,,SNA,,,,S3,S3,,,S2B,S2B,S5,,,,,N,,,,,,0,0,0,0,0,1,0,1,0,
Avian,bBCNH,174832,ABNGA11010,"Nycticorax nycticorax","Black-crowned Night-Heron","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S3B,S4N","S3B,S4N",S3,S3,S4,,S1S2B,S1S2B,"S3B,S4N","S3B,S4N","S4B,S4N",,"SNRB,SNRN",,S2S3B,S2S3B,"S3B,S4N","S3B,S4N",,,,T,,,,,,0,1,0,1,1,0,1,0,1,
Avian,bBEKI,178119,ABNXD01020,"Ceryle alcyon","Belted Kingfisher","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5,,"SNRB,SNRN",,S5,,"S4S5B,S4N",,S5,,"S5B,S5N",,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bBEVI,179003,ABPBW01110,"Vireo bellii","Bell's Vireo","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,SNA,,SNA,,,,S2S3B,S2S3B,SNA,,SNA,,,,SHB,,SNA,,,,,S,,,,,,0,0,0,1,0,0,0,1,0,
Avian,bBEWR,178562,ABPBG07010,"Thryomanes bewickii","Bewick's Wren","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"SHB,S1N","SHB,S1N",SNA,,SH,,S3B,S3B,"S2B,S3N","S2B,S3N",SHB,,S1?,S1?,S1,S1,S1,S1,,,,S,LE,,ST,E,LE,1,0,0,1,1,0,1,1,1,
Avian,bBGGN,179853,ABPBJ08010,"Polioptila caerulea","Blue-gray Gnatcatcher","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S5B,S3N","S5B,S3N","SNRB,SNRN",,S5,,S5B,,S5B,,"S5B,S2N","S5B,S2N","SNRB,SNRN",,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bBHCO,179112,ABPBXB7030,"Molothrus ater","Brown-headed Cowbird",,G5,,S5,,SNR,,S5,,"S5B,S4N",,"S5B,S5N",,"S5B,S5N",,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bBHNU,178785,ABPAZ01040,"Sitta pusilla","Brown-headed Nuthatch",,G5,,S5,,SNR,,S5,,,,S4B,,S5,,S4,,S2B,S2B,S3S4,S3S4,,,,,,,,,,0,1,0,0,1,1,1,1,1,
Avian,bBHVI,179010,ABPBW01160,"Vireo solitarius","Blue-headed Vireo","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S2B,S4N","S2B,S4N",SNRN,,S5,,S3S4B,S3S4B,S5N,,"S5B,S3N","S5B,S3N","SNRB,SNRN",,S4,,S4,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bBLBW,178904,ABPBX03120,"Dendroica fusca","Blackburnian Warbler","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,SNR,,SNA,,S4,,S1S2B,S1S2B,SNA,,S4B,,S2?,S2?,"S3B,S4N","S3B,S4N",S2B,S2B,,,,T,,,,,,0,0,0,1,0,0,0,0,0,
Avian,bBLGR,179145,ABPBX64010,"Passerina caerulea","Blue Grosbeak","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5B,,SNRB,,S5,,S4B,,S5B,,S5B,,SNRB,,S4,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bBLJA,179680,ABPAV02020,"Cyanocitta cristata","Blue Jay",,G5,,S5,,SNR,,S5,,"S5B,S5N",,S5B,,"S5B,S5N",,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bBLRA,176263,ABNME03040,"Laterallus jamaicensis","Black Rail","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G4,,S2N,S2N,S2,S2,S2?,S2?,,,S2N,S2N,"S3B,S2N","S3B,S2N","SNRB,SNRN",,S1,S1,"S2B,S2N","S2B,S2N",GB,,,,,SC,,,,1,1,1,0,1,1,1,0,1,
Avian,bBLSK,554447,ABNNM14010,"Rynchops niger","Black Skimmer","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S1B,S4N","S1B,S4N",S3,S3,S1,S1,,,"S3B,S3N","S3B,S3N","S3B,S3N","S3B,S3N",S2,S2,,,"S2B,S1N","S2B,S1N",,SSC,R,,,SC,,,,0,1,1,0,1,1,1,0,1,
Avian,bBLVU,175272,ABNKA01010,"Coragyps atratus","Black Vulture",,G5,,S4B,,SNR,,S5,,"S4B,S3S4N","S4B,S3S4N",S4B,,S4,,SNR,,S4B,,S4,,,,,N,,,,,,0,0,0,0,0,1,0,0,0,
Avian,bBNST,176726,ABNND01010,"Himantopus mexicanus","Black-necked Stilt","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S3B,S3B,SNRB,,S3,S3,SNA,,S3B,S3B,S2B,S2B,,,,,S1B,S1B,,,,N,,SR,,,,0,0,1,0,0,1,0,0,0,
Avian,bBOBO,179032,ABPBXA9010,"Dolichonyx oryzivorus",Bobolink,"Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,SNR,,SNA,,SNRN,,S2S3B,S2S3B,SNA,,S1B,S1B,SNA,,"SHB,S4N",,S1B,S1B,,,,S,,SR,,,,0,0,0,1,0,1,0,0,0,
Avian,bBRAN,175011,ABNJB05010,"Branta bernicla",Brant,,G5,,SNA,,SNA,,SNA,,SNA,,SNA,,S3N,S3N,SNA,,,,SNRN,,GB,,,N,,,,,,0,0,0,0,0,0,0,0,1,
Avian,bBRCR,178803,ABPBA01010,"Certhia americana","Brown Creeper","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S4N,,SNRN,,S5,,"S1S2B,S4S5N","S1S2B,S4S5N",S5N,,"S3B,S5N","S3B,S5N",S4N,,"S2B,S4N","S2B,S4N","S3B,S5N","S3B,S5N",,,,E,,SC,,,SC,0,0,0,1,0,1,0,1,1,
Avian,bBRNO,176941,ABNNM11010,"Anous stolidus","Brown Noddy","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,SNA,,S1,S1,SNA,,,,SNA,,SNA,,SNA,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,
Avian,bBRPE,174685,ABNFC01020,"Pelecanus occidentalis","Brown Pelican",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,0,0,
Avian,bBRTE,176897,ABNNM08140,"Sterna anaethetus","Bridled Tern","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,SNR,,SNRN,,SNRN,,,,SNA,,S3N,S3N,,,,,SNA,,,,,,,,,,,0,1,0,0,0,0,0,0,0,
Avian,bBRTH,178627,ABPBK06010,"Toxostoma rufum","Brown Thrasher","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5,,SNR,,S5,,S4S5B,,"S5B,S5N",,"S5B,S5N",,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,1,
Avian,bBTBW,178888,ABPBX03050,"Dendroica caerulescens","Black-throated Blue Warbler","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,SNA,,SNA,,S5,,S3S4B,S3S4B,SNA,,S4B,,S4,,S4,,S4,,,,,N,,,,,,0,0,0,0,0,0,1,1,0,
Avian,bBTGR,179108,ABPBXB6060,"Quiscalus major","Boat-tailed Grackle",,G5,,S5,,SNR,,S5,,,,S4B,,"S5B,S5N",,SNR,,,,S4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bBTNW,178898,ABPBX03100,"Dendroica virens","Black-throated Green Warbler","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5B,,SNA,,S5,,S4B,,SNA,,S4B,,S4,,S5,,S4,,,,,N,,,,,,0,0,0,0,0,1,1,1,1,
Avian,bBUFF,175145,ABNJB18030,"Bucephala albeola",Bufflehead,,G5,,S4N,,SNRN,,S5,,S3N,S3N,S4N,,S5N,,SNRN,,S5N,,SNRN,,GB,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bBUOW,177946,ABNSB10010,"Athene cunicularia","Burrowing Owl",,G4,,S2N,S2N,SNR,,,,,,S1N,S1N,SNA,,,,,,SNA,,,,,,,,,,,0,1,0,0,0,0,0,0,0,
Avian,bBWHA,175365,ABNKC19050,"Buteo platypterus","Broad-winged Hawk","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S4B,,"SNRB,SNRN",,S4,,S4B,,S4S5B,,S4B,,S4,,S4B,,S4,,,,,N,,,,,,0,1,0,0,0,0,0,0,0,
Avian,bBWTE,175086,ABNJB10130,"Anas discors","Blue-winged Teal",,G5,,"S2B,S4N","S2B,S4N",SNRN,,S5,,S1S2B,S1S2B,S4N,,"SHB,S2N","SHB,S2N","SNRB,SNRN",,S2B,S2B,"S1B,S2N","S1B,S2N",GB,,,T,,W3,,,,0,0,0,0,0,0,1,0,0,
Avian,bBWVI,179016,ABPBW01250,"Vireo altiloquus","Black-whiskered Vireo","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,SNA,,S3,S3,,,,,SNA,,SNA,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,
Avian,bBWWA,178853,ABPBX01020,"Vermivora pinus","Blue-winged Warbler","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S3B,S3B,SNA,,S4,,S4S5B,,SNA,,S2B,S2B,SNA,,S4,,S3B,S3B,,,,N,,SR,,,,0,0,0,1,0,1,0,1,0,
Avian,bCACH,178709,ABPAW01020,"Poecile carolinensis","Carolina Chickadee",,G5,,S5,,SNR,,S5,,S5,,S5,,S5,,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bCAEG,174803,ABNGA07010,"Bubulcus ibis","Cattle Egret","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S3N,S5B","S3N,S5B",SNR,,S5,,S1S2B,S1S2B,"S5B,S5N",,S4B,,"SNRB,SNRN",,"S2B,S3N","S2B,S3N",SNA,,,,,S,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bCAGO,174999,ABNJB05030,"Branta canadensis","Canada Goose",,G5,,"S3B,S5N","S3B,S5N",SNA,,S4,,"S3S4B,S4N","S3S4B,S4N",S4N,,"S4B,S4N",,SNR,,S5B,,S3S4,S3S4,GB,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bCANV,175129,ABNJB11020,"Aythya valisineria",Canvasback,,G5,,S4N,,SNRN,,S4,,S3N,S3N,S3S4N,S3S4N,S3N,S3N,S4,,S3S4N,S3S4N,SNRN,,GB,,,N,,,,,,0,0,0,0,0,0,1,0,0,
Avian,bCARW,178581,ABPBG06130,"Thryothorus ludovicianus","Carolina Wren",,G5,,S5,,SNR,,S5,,S5,,S5B,,S5,,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bCATE,176924,ABNNM08020,"Sterna caspia","Caspian Tern","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S2B,S4N","S2B,S4N",S2,S2,S4,,SNA,,S4N,,"S1B,S2N","S1B,S2N","SNRB,SNRN",,S4N,,"S1B,S2N","S1B,S2N",,,,N,,SR,,,SC,0,1,0,0,0,1,0,0,0,
Avian,bCAWA,178977,ABPBX16030,"Wilsonia canadensis","Canada Warbler","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,SNR,,SNA,,S4,,S3B,S3B,SNA,,S4B,,S3,S3,"S3B,S4N","S3B,S4N",S3S4B,S3S4B,,,,S,,,,,,0,0,0,1,0,1,0,0,1,
Avian,bCEDW,178532,ABPBN01020,"Bombycilla cedrorum","Cedar Waxwing","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S2B,S5N","S2B,S5N",SNRN,,S5,,S4B,,SNA,,"S4B,S5N",,,,S4,,S4,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bCERW,178903,ABPBX03240,"Dendroica cerulea","Cerulean Warbler","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G4,,S1B,S1B,SNA,,S1,S1,S4S5B,,S2B,S2B,S2B,S2B,S1?B,S1?B,S3B,S3B,S3S4B,S3S4B,,,R,N,,SC,,D,,1,1,1,1,1,1,0,1,1,
Avian,bCHSP,179435,ABPBX94020,"Spizella passerina","Chipping Sparrow","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5,,SNRN,,S5,,S5B,,S5B,,"S5B,S5N",,"SNRB,SNRN",,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bCHSW,178001,ABNUA03010,"Chaetura pelagica","Chimney Swift","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5B,,SNRB,,S5,,S5B,,S5B,,S5B,,SNRB,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,1,0,0,1,
Avian,bCLRA,176209,ABNME05010,"Rallus longirostris","Clapper Rail",,G5,,S4,,SNR,,S5,,,,S4,,S4,,SNR,,,,S5,,GB,,,,,,,,,0,0,0,0,0,0,0,0,1,
Avian,bCLSW,178455,ABPAU09010,"Petrochelidon pyrrhonota","Cliff Swallow","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S4B,,SNA,,S3S4,S3S4,S3S4B,S3S4B,S3B,S3B,S3B,S3B,SNRB,,S4,,S3S4B,S3S4B,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bCOGD,177152,ABNPB06020,"Columbina passerina","Common Ground-Dove",,G5,,S3,S3,SNR,,S5,,,,S1S2,S1S2,SHB,,SNR,,,,SNA,,SP,,,,,SR,ST,,,0,1,0,0,1,0,1,0,0,
Avian,bCOGO,175141,ABNJB18010,"Bucephala clangula","Common Goldeneye",,G5,,S4N,,SNRN,,S4,,S3N,S3N,S4N,,S3N,S3N,SNRN,,S4N,,SNRN,,GB,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bCOGR,179104,ABPBXB6070,"Quiscalus quiscula","Common Grackle",,G5,,S5,,SNR,,S5,,"S5B,S4N",,"S5B,S5N",,"S5B,S5N",,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bCOHA,175309,ABNKC12040,"Accipiter cooperii","Cooper's Hawk","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S3B,S4N","S3B,S4N",S3,S3,S3S4,S3S4,"S4B,S4N",,S3?B,S3?B,"S3S4B,S4N","S3S4B,S4N",S3?,S3?,S3B,S3B,"S3B,S3N","S3B,S3N",SP,,,N,,,,,,0,0,0,0,0,1,0,0,0,
Avian,bCOME,175185,ABNJB21010,"Mergus merganser","Common Merganser",,G5,,S3N,S3N,SNA,,S4,,S3N,S3N,SNA,,S1N,S1N,SNRN,,S4N,,"S1B,S4N","S1B,S4N",GB,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bCOMO,176284,ABNME13010,"Gallinula chloropus","Common Moorhen","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S3N,S4B","S3N,S4B",SNR,,S5,,S1S2B,S1S2B,"S5B,S5N",,"S3B,S2N","S3B,S2N",SNR,,S1B,S1B,"S1B,S1N","S1B,S1N",GB,,,T,,,,D,SC,0,0,0,1,0,1,0,0,0,
Avian,bCONI,177979,ABNTA02020,"Chordeiles minor","Common Nighthawk","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5,,SNRB,,S5,,S4S5B,,S4B,,S4B,,SNRB,,S4,,S4,,,,,N,,,,,,0,0,0,0,0,1,0,0,0,
Avian,bCORA,179725,ABPAV10110,"Corvus corax","Common Raven",,G5,,SX,,,,S2,S2,S1S2,S1S2,,,S3,S3,S4,,S2,S2,S4,,,,R,T,,W2,,T,,1,0,0,1,0,0,1,1,0,
